# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS005B.BIN	0:0E	46	1891	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:0E	47	1899	1FD3	以前の{08:0F}が、廃人に{08:1A}るのを見るの{08:62}ちょ{08:53}堪{08:41}わね{02:08}\n<wait>		Seeing our old comrades turned into vegetables, that was hard.......\n<wait>	ours		reads: 以前の仲間が、廃人になってるのを見るのは、ちょっと堪えたわね‥‥‥\n<wait>
m/MS005B.BIN	0:0E	48	1958	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	49	1966	1FD3	ま、悔や{08:5F}{08:87}で、俺達には何も出来{08:25}よ。\n後{08:62}都庁解放が、{01:31}成功{08:8E}事を祈るこ{08:51}。\n<wait>		Well, no use dwelling on it, there's nothing we can do about it.\nAll we can do is pray the Government Office liberation succeeds safely.\n<wait>	ours		reads: ま、悔やんだところで、俺達には何も出来ないよ。\n後は、都庁解放が、無事成功する事を祈るこった。\n<wait>
m/MS005B.BIN	0:0E	50	2052	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:0E	51	2060	1FD3	応援部隊の要請が、いつ入るか知れ{08:25}しね。\nアンタ達もちゃんと待機{08:4A}頂戴ね！\n<wait>		You never know when the call for backup will come in.\nMake sure you two stay on standby, all right!\n<wait>	ours		reads: 応援部隊の要請が、いつ入るか知れないしね。\nアンタ達もちゃんと待機して頂戴ね！\n<wait>
m/MS005B.BIN	0:0E	52	2158	13						
m/MS005B.BIN	0:0E	53	2260	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	54	2268	1FD3	新宿都庁の奪回が、思う{08:69}に行{08:52}{08:25}らしいぜ。\n<wait>		Word is retaking the Shinjuku Government Office isn't going as planned.\n<wait>	ours		reads: 新宿都庁の奪回が、思うように行ってないらしいぜ。\n<wait>
m/MS005B.BIN	0:0E	55	2319	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:0E	56	2327	1FD3	{01:08}は最上階に篭城し{08:2B}{08:5F}{08:52}さ。\n{08:0B}のくせに、味な事{08:4A}く{08:2F}わよね！\n<wait>		Apparently {01:08} is holed up on the top floor.\nPretty ballsy, for a demon!\n<wait>	ours		reads: バエルは最上階に篭城してるんだってさ。\n悪魔のくせに、味な事してくれるわよね！\n<wait>
m/MS005B.BIN	0:0E	57	2397	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	58	2405	1FD3	こう{08:1A}来ると、いつお呼びがかか{08:52}も、不思議{08:81}{08:25}な。\n<wait>		With things going this way, it wouldn't be strange to get the call any\ntime now.\n<wait>	ours		reads: こうなって来ると、いつお呼びがかかっても、不思議じゃないな。\n<wait>
m/MS005B.BIN	0:0E	59	2464	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:0E	60	2472	1FD3	全くね！\n<wait>そうそう、アンタ達{08:5D}っかり待機{08:4A}て頂戴ね。\n<wait>女とイイ事{08:6A}て{08:4A}{08:50}、{08:79}{08:7E}連れてくわよ！\n<wait>		You said it!\n<wait>Right, so you two make sure to stay on standby, okay.\n<wait>If I catch you off having a nice time with some girl, I'm dragging you!\n<wait>	ours		reads: 全くね！\n<wait>そうそう、アンタ達もしっかり待機してて頂戴ね。\n<wait>女とイイ事なんてしてたら、そのまま連れてくわよ！\n<wait>
m/MS005B.BIN	0:0E	61	2580	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	62	2588	1FD3	あん？　{08:76}何か用{08:56}あんのか？\n<wait>		Hmm? You still need something?\n<wait>	v005		reads: あん？　まだ何か用でもあんのか？\n<wait>
m/MS005B.BIN	0:0E	63	2625	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:0E	64	2633	1FD3	応援要請{08:7D}{08:76}出て{08:25}し、出れば即行呼び出すわ。\n<wait>		There hasn't been a call for backup quite yet.\nOnce we receive it, we'll be sending you out immediately.\n<wait>	v005		reads: 応援要請ならまだ出てないし、出れば即行呼び出すわ。\n<wait>
m/MS005B.BIN	0:0E	65	2686	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	66	2694	1FD3	休{08:2E}間{08:62}例え少し{08:56}休んどけよ！\n<wait>		I recommend that you go get some rest while you still can!\n<wait>	v005		reads: 休める間は、例え少しでも休んどけよ！\n<wait>
m/MS005B.BIN	0:0E	67	2763	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:0E	68	2771	1FD3	来たか{02:08}\n<wait>		There you are.\n<wait>	v005		reads: 来たか‥‥‥\n<wait>
m/MS005B.BIN	0:0E	69	2788	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:0E	70	2796	1FD3	労働{02:02}解放に続いて、休みも無しで申し訳{08:25}が、懸念{08:4B}通り、\n都庁解放作戦が非常に難航{08:13}。\n<wait>		I understand that you must be tired from your previous mission.\nHowever, as you might have heard, we have reached a kind of an impasse\nin our efforts to seize back control over the Governmental Office.\n<wait>	v005		reads: 労働キャンプ解放に続いて、休みも無しで申し訳ないが、懸念した通り、\n都庁解放作戦が非常に難航している。\n<wait>
m/MS005B.BIN	0:0E	71	2890	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:0E	72	2898	1FD3	{08:47}ま{08:71}{08:62}作戦は失敗{02:08}\n<wait>部隊は全滅と{08:68}事にもなりかね{08:25}状況だ。\n<wait>		To be frank, it doesn't look too good.\n<wait>Our troops are likely going to be wiped out at this rate.\n<wait>	v005		reads: このままでは、作戦は失敗‥‥‥\n<wait>部隊は全滅という事にもなりかねない状況だ。\n<wait>
m/MS005B.BIN	0:0E	73	2970	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:0E	74	2978	1FD3	そこで、至急、君達に出動{08:4A}もらい{08:4E}。\n<wait>		It is for that reason that I would like to request your assistance.\n<wait>	v005		reads: そこで、至急、君達に出動してもらいたい。\n<wait>
m/MS005B.BIN	0:0E	75	3023	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:0E	76	3031	1FD3	準備が整い次第、Ｂ１Ｆに集合{08:4A}くれ。\n頼{08:5F}ぞ！\n<wait>		Grab what you need and gather up on B1F.\n<wait>	v005		reads: 準備が整い次第、Ｂ１Ｆに集合してくれ。\n頼んだぞ！\n<wait>
m/MS005B.BIN	0:0E	77	3126	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:0E	78	3134	1FD3	集合はＢ１Ｆだ！　急いでくれ！\n<wait>		Grab what you need and gather up on B1F.\n<wait>	v005		
m/MS005B.BIN	0:0E	79	3181	1F03						
m/MS005B.BIN	0:0E	80	3275	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	81	3283	1FD3	何だお前は？\n<wait>		And you are?\n<wait>	v005		
m/MS005B.BIN	0:0E	82	3304	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	83	3312	1FD3	今日は俺達の当直だ、用が無い{08:7D}出て行け！\n<wait>		We're on duty here.\nIf you don't have any business with us, then get the hell out!\n<wait>	v005		reads: 今日は俺達の当直だ、用が無いなら出て行け！\n<wait>
m/MS005B.BIN	0:0E	84	3361	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:0E	85	3369	1FD3	そうよ、ボウヤ！\nま{08:4A}や、{02:00}はお呼び{08:81}{08:25}のよッ！\n<wait>		Exactly. We didn't ask for help from no Devil Busters.\n<wait>	v005		reads: そうよ、ボウヤ！\nましてや、デビルバスターはお呼びじゃないのよッ！\n<wait>
m/MS005B.BIN	0:0E	86	3425	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:0E	87	3433	1FD3	全くだな！　ハッハッハッ！！\n<wait>		Fuck off, kid! Hahaha!\n<wait>	v005		
m/MS005B.BIN	0:0E	88	3470	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:0E	89	3476	1FD3	行こう、	Let's go, 			draft	@ours-2026-09-05
m/MS005B.BIN	0:0E	90	3490	1F01	。まともに構{08:52}られ{08:25}よ。\n<wait>	. No point dealing with them.\n<wait>			draft	reads: 。まともに構ってられないよ。\n<wait>; reads: 。まともに構ってられないよ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:0E	91	3528	1F03						
m/MS005B.BIN	0:0E	92	3533	13						
m/MS005B.BIN	0:0E	93	3548	1F03						
m/MS005B.BIN	0:0E	94	3553	13						
m/MS005B.BIN	0:0E	95	3600	1FD2	男性：	Man:			draft	@ours-2026-09-05
m/MS005B.BIN	0:0E	96	3608	1FD3	今日{08:62}と{08:53}と準備{08:4A}明日に備えな！\n<wait>途中でギブ{03:08}何ての{08:62}通用しねぇ{08:5F}{08:42}な！！\n<wait>		Get your prep done quick today and be ready for tomorrow!\n<wait>Giving up partway through isn't gonna cut it, you hear!!\n<wait>	ours		reads: 今日は、とっとと準備して明日に備えな！\n<wait>途中でギブアップ何てのは、通用しねぇんだからな！！\n<wait>
m/MS005B.BIN	0:0E	97	3699	1F03						
m/MS005B.BIN	0:0F	0	2	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	1	10	1FD3	全員揃っ{08:14}な？\n<wait>		Is everyone here?\n<wait>	ours		reads: 全員揃っているな？\n<wait>
m/MS005B.BIN	0:0F	2	33	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	3	41	1FD3	で{08:62}紹介し{08:69}。\n<wait>		Well then, let me introduce him.\n<wait>	ours		reads: では、紹介しよう。\n<wait>
m/MS005B.BIN	0:0F	4	64	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	5	72	1FD3	{02:0E}{08:62}初台{08:10}において、{02:00}と{08:4A}活躍{08:4A}{08:64}\n		He served as a {02:00} at the Hatsudai Shelter - this is\n	ours		reads: こちらは、初台シェルターにおいて、デビルバスターとして活躍していた\n
m/MS005B.BIN	0:0F	6	113	1F01	君だ。\n<wait>	.\n<wait>	{04:FF}.\n<wait>	ours	draft	reads: 君だ。\n<wait> @rebase-tagdiff @ours-2026-09-05
m/MS005B.BIN	0:0F	7	128	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	8	136	1FD3	{08:47}度、{08:79}能力を評価し、{02:01}の一員と{08:4A}、迎え入{08:2F}事と{08:16}。\n<wait>		We have evaluated his abilities and decided to welcome him as a\nmember of {02:01}.\n<wait>	ours		reads: この度、その能力を評価し、ペンタグランマの一員として、迎え入れる事となった。\n<wait>
m/MS005B.BIN	0:0F	9	197	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	10	205	1FD3	以前紹介{08:4B}{08:37}な{08:88}、彼と同じく{02:00}出身{08:8F}、		Sonoda, whom I introduced before, is also a fellow former {02:00},\nbut\n	ours		reads: 以前紹介した園田なども、彼と同じくデビルバスター出身だが、
m/MS005B.BIN	0:0F	11	249	1F01	君の場合{08:62}\n{08:79}中{08:56}特殊な技能を持っ{08:14}{08:77}。\n<wait>		{04:FF} here has\na particularly rare skill among them.\n<wait>	ours		reads: 君の場合は、\nその中でも特殊な技能を持っているのだ。\n<wait> @rebase-tagdiff
m/MS005B.BIN	0:0F	12	297	1FD2	男性：		Man:	ours		
m/MS005B.BIN	0:0F	13	305	1FD3	特殊な技能とは？\n<wait>		What kind of skill?\n<wait>	ours		
m/MS005B.BIN	0:0F	14	330	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	15	338	1FD3	{08:05}ーを用い、{08:0B}と会話{08:8E}事が可能{08:6B}だ。\n<wait>		By using a computer, he is able to communicate with demons.\n<wait>	ours		reads: コンピューターを用い、悪魔と会話する事が可能なのだ。\n<wait>
m/MS005B.BIN	0:0F	16	383	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	17	391	1FD3	{08:4D}{08:74}では{08:25}。\n{08:79}会話によ{08:52}、{08:0B}を{08:0F}に{08:8E}事も{02:08}\n<wait>		And that's not all.\nThrough that dialogue, he can even make a demon into an ally......\n<wait>	ours		reads: それだけではない。\nその会話によって、悪魔を仲間にする事も‥‥‥\n<wait>
m/MS005B.BIN	0:0F	18	443	1FD2	女性：		Woman:	ours		
m/MS005B.BIN	0:0F	19	451	1FD3	{08:0B}を{08:0F}に{08:8E}{08:55}{08:52}！！\n<wait>		Make a demon an ally!?\n<wait>	ours		reads: 悪魔を仲間にするですって！！\n<wait>
m/MS005B.BIN	0:0F	20	478	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	21	486	1FD3	{01:29}。\n<wait>{08:0F}に{08:16}{08:0B}を、彼は自由に行使{08:8E}事が出来る。\n<wait>		That's right.\n<wait>Any demon that becomes an ally, he can then freely command.\n<wait>	ours		reads: そうだ。\n<wait>仲間になった悪魔を、彼は自由に行使する事が出来る。\n<wait>
m/MS005B.BIN	0:0F	22	544	1FD2	男性：		Man:	ours		
m/MS005B.BIN	0:0F	23	552	1FD3	{08:7A}馬鹿な{02:08}\n<wait>		That's absurd......\n<wait>	ours		reads: そんな馬鹿な‥‥‥\n<wait>
m/MS005B.BIN	0:0F	24	571	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	25	579	1FD3	{08:48}{08:62}{02:0C}にと{08:52}大変に有利な事だ。\n<wait>		This is an enormous advantage for us.\n<wait>	ours		reads: これは、我々にとって大変に有利な事だ。\n<wait>
m/MS005B.BIN	0:0F	26	618	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	27	626	1FD3	出来得る{08:7C}、{02:0C}も彼{08:42}{08:79}術を学び、今後は是非とも活用{08:4A}行{08:1E}いと\n考え{08:14}。\n<wait>		If it's at all possible, I hope we too can learn this technique from\nhim, and make full use of it going forward.\n<wait>	ours		reads: 出来得るならば、我々も彼からその術を学び、今後は是非とも活用して行きたいと\n考えている。\n<wait>
m/MS005B.BIN	0:0F	28	704	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	29	712	1FD3	協力{08:4A}く{08:2F}な、		I trust we can count on your cooperation,\n	ours		reads: 協力してくれるな、
m/MS005B.BIN	0:0F	30	732	1F01	君！\n	!\n	{04:FF}!\n	ours	draft	reads: 君！\n @rebase-tagdiff @ours-2026-09-05
m/MS005B.BIN	0:0F	31	753	1FB2	承諾{08:8E}		Agree	ours		reads: 承諾する; menu option, declared width 20 columns
m/MS005B.BIN	0:0F	32	761	1FB2	口をつぐむ		Say Nothing	ours		menu option, declared width 20 columns
m/MS005B.BIN	0:0F	33	799	1F01	{08:62}役に立{08:2B}ので{08:3F}ば喜んで協力{08:8E}旨を渡邊に告{08:44}。\n<wait>	 told Watanabe he would gladly cooperate if he could be of use.\n<wait>			draft	reads: は、役に立てるのであれば喜んで協力する旨を渡邊に告げた。\n<wait> @rebase-new @ours-2026-09-05
m/MS005B.BIN	0:0F	34	854	1FD2	渡邊：	渡邊：	Watanabe:	ours		
m/MS005B.BIN	0:0F	35	862	1FD3	{01:2A}、宜しく頼むよ。\n<wait>		Thank you, I'm counting on you.\n<wait>	ours		reads: ありがとう、宜しく頼むよ。\n<wait>; reads: は、役に立てるのであれば喜んで協力する旨を渡邊に告げた。\n<wait> @rebase-unmatched idx35 en={04:FF} told Watanabe that he would be glad to cooperate if he could be of use.\n<wait>
m/MS005B.BIN	0:0F	36	894	1FD0	突然の渡邊の申し出に、		At Watanabe's sudden request,\n	ours		
m/MS005B.BIN	0:0F	37	922	1F01	は何と応えて良いか分{08:42}ず、口をつぐ{08:5F}。\n<wait>		{04:FF} fell silent, not knowing how to respond.\n<wait>	ours		reads: は何と応えて良いか分からず、口をつぐんだ。\n<wait>; reads: ありがとう、宜しく頼むよ。\n<wait> @rebase-tagdiff
m/MS005B.BIN	0:0F	38	969	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	39	977	1FD3	{02:08}突然、{08:73}話を持ち出{08:4A}済ま{08:19}。\n<wait>		......Sorry for springing something like this on you all of a sudden.\n<wait>	ours		reads: ‥‥‥突然、こんな話を持ち出して済まなかった。\n<wait>; reads: は何と応えて良いか分からず、口をつぐんだ。\n<wait>
m/MS005B.BIN	0:0F	40	1016	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	41	1024	1FD3	今言{08:51}事{08:62}別に今すぐにと{08:68}訳では{08:25}。\n落ち着いて、良く考えておいてくれ。\n<wait>		It's not as though what I said needs to happen right this moment.\nTake your time and think it over carefully.\n<wait>	ours		reads: 今言った事は、別に今すぐにという訳ではない。\n落ち着いて、良く考えておいてくれ。\n<wait>; reads: ‥‥‥突然、こんな話を持ち出して済まなかった。\n<wait>
m/MS005B.BIN	0:0F	42	1104	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	43	1112	1FD3	{02:08}と{08:68}事で、だ。\n<wait>		......That's all I wanted to say.\n<wait>	ours		reads: ‥‥‥という事で、だ。\n<wait>; reads: 今言った事は、別に今すぐにという訳ではない。\n落ち着いて、良く考えておいてくれ。\n<wait>
m/MS005B.BIN	0:0F	44	1137	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	45	1145	1FD3	新人の紹介は以上だ。\n<wait>		That's all for introducing our new member.\n<wait>	ours		reads: ‥‥‥という事で、だ。\n<wait>
m/MS005B.BIN	0:0F	46	1174	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	47	1182	1FD3	入{08:51}ばかりで、彼も分{08:42}{08:25}事が多い{08:8C}。\n<wait>皆、親身に{08:1A}、助けてや{08:52}くれ。頼{08:5F}ぞ。\n<wait>		He's only just joined, so there's a lot he still won't know.\n<wait>Everyone, look after him and help him out. I'm counting on you.\n<wait>	ours		reads: 入ったばかりで、彼も分からない事が多いだろう。\n<wait>皆、親身になって、助けてやってくれ。頼んだぞ。\n<wait>
m/MS005B.BIN	0:0F	48	1270	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	49	1278	1FD3	で{08:62}以上だ。解散！\n<wait>		Well then, that's all. Dismissed!\n<wait>	ours		reads: では、以上だ。解散！\n<wait>; reads: 入ったばかりで、彼も分からない事が多いだろう。\n<wait>皆、親身になって、助けてやってくれ。頼んだぞ。\n<wait>
m/MS005B.BIN	0:0F	50	1371	1FD2	渡邊：		Watanabe:	ours		
m/MS005B.BIN	0:0F	51	1379	1FD3	{08:37}、お前は		Sonoda, you\n	ours		reads: 園田、お前は; reads: では、以上だ。解散！\n<wait>
m/MS005B.BIN	0:0F	52	1395	1F01	についていてや{08:52}くれ。\nお前も経験済みだと思うが、{08:45}で{08:62}{02:00}に対{08:8E}風当たり{08:62}\nかなり強い{08:42}な{08:72}\n<wait>		look after {04:FF} for me.\nYou've experienced it yourself, I'm sure, but around here, the hostility\ntoward {02:00}s runs pretty deep......\n<wait>	ours		reads: についていてやってくれ。\nお前も経験済みだと思うが、ここでは、デビルバスターに対する風当たりは、\nかなり強いからな‥‥\n<wait> @rebase-tagdiff
